scope,cabinet,card,contour,group,param,topic
card,30,123,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/123/Контур/HPS/Электрика/Ток_L3
card,30,123,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/123/Контур/HPS/Электрика/Коэффициент_мощности
card,30,123,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/123/Контур/HPS/Энергия/Прямая_активная_кВтч
card,30,124,LED,Управление,Включено,/Теплица/Досветка/Карта/124/Контур/LED/Управление/Включено
card,30,124,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/124/Контур/LED/Управление/ШИМ_A
card,30,124,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/124/Контур/LED/Управление/ШИМ_B
card,30,124,LED,Мощность,Вт,/Теплица/Досветка/Карта/124/Контур/LED/Мощность/Вт
card,30,124,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/124/Контур/LED/Электрика/Ток_L1
card,30,124,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/124/Контур/LED/Электрика/Ток_L2
card,30,124,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/124/Контур/LED/Электрика/Ток_L3
card,30,124,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/124/Контур/LED/Электрика/Коэффициент_мощности
card,30,124,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/124/Контур/LED/Энергия/Прямая_активная_кВтч
card,30,124,HPS,Управление,Включено,/Теплица/Досветка/Карта/124/Контур/HPS/Управление/Включено
card,30,124,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/124/Контур/HPS/Управление/ШИМ
card,30,124,HPS,Мощность,Вт,/Теплица/Досветка/Карта/124/Контур/HPS/Мощность/Вт
card,30,124,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/124/Контур/HPS/Электрика/Ток_L1
card,30,124,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/124/Контур/HPS/Электрика/Ток_L2
card,30,124,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/124/Контур/HPS/Электрика/Ток_L3
card,30,124,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/124/Контур/HPS/Электрика/Коэффициент_мощности
card,30,124,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/124/Контур/HPS/Энергия/Прямая_активная_кВтч
card,30,125,LED,Управление,Включено,/Теплица/Досветка/Карта/125/Контур/LED/Управление/Включено
card,30,125,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/125/Контур/LED/Управление/ШИМ_A
card,30,125,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/125/Контур/LED/Управление/ШИМ_B
card,30,125,LED,Мощность,Вт,/Теплица/Досветка/Карта/125/Контур/LED/Мощность/Вт
card,30,125,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/125/Контур/LED/Электрика/Ток_L1
card,30,125,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/125/Контур/LED/Электрика/Ток_L2
card,30,125,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/125/Контур/LED/Электрика/Ток_L3
card,30,125,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/125/Контур/LED/Электрика/Коэффициент_мощности
card,30,125,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/125/Контур/LED/Энергия/Прямая_активная_кВтч
card,30,125,HPS,Управление,Включено,/Теплица/Досветка/Карта/125/Контур/HPS/Управление/Включено
card,30,125,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/125/Контур/HPS/Управление/ШИМ
card,30,125,HPS,Мощность,Вт,/Теплица/Досветка/Карта/125/Контур/HPS/Мощность/Вт
card,30,125,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/125/Контур/HPS/Электрика/Ток_L1
card,30,125,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/125/Контур/HPS/Электрика/Ток_L2
card,30,125,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/125/Контур/HPS/Электрика/Ток_L3
card,30,125,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/125/Контур/HPS/Электрика/Коэффициент_мощности
card,30,125,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/125/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,31,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/31/Общее/Авто_режим
cabinet,31,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/31/Общее/Напряжение_L1
cabinet,31,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/31/Общее/Напряжение_L2
cabinet,31,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/31/Общее/Напряжение_L3
cabinet,31,,,Общее,Частота,/Теплица/Досветка/ЩД/31/Общее/Частота
cabinet,31,,,Общее,Освещённость,/Теплица/Досветка/ЩД/31/Общее/Освещённость
cabinet,31,,,Общее,Температура,/Теплица/Досветка/ЩД/31/Общее/Температура
cabinet,31,,,Общее,Влажность,/Теплица/Досветка/ЩД/31/Общее/Влажность
cabinet,31,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/31/Общее/ИБП_Состояние_батареи
cabinet,31,,,Общее,ИБП_Заряд_проц,/Теплица/Досветка/ЩД/31/Общее/ИБП_Заряд_проц
card,31,126,LED,Управление,Включено,/Теплица/Досветка/Карта/126/Контур/LED/Управление/Включено
card,31,126,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/126/Контур/LED/Управление/ШИМ_A
card,31,126,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/126/Контур/LED/Управление/ШИМ_B
card,31,126,LED,Мощность,Вт,/Теплица/Досветка/Карта/126/Контур/LED/Мощность/Вт
card,31,126,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/126/Контур/LED/Электрика/Ток_L1
card,31,126,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/126/Контур/LED/Электрика/Ток_L2
card,31,126,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/126/Контур/LED/Электрика/Ток_L3
card,31,126,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/126/Контур/LED/Электрика/Коэффициент_мощности
card,31,126,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/126/Контур/LED/Энергия/Прямая_активная_кВтч
card,31,126,HPS,Управление,Включено,/Теплица/Досветка/Карта/126/Контур/HPS/Управление/Включено
card,31,126,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/126/Контур/HPS/Управление/ШИМ
card,31,126,HPS,Мощность,Вт,/Теплица/Досветка/Карта/126/Контур/HPS/Мощность/Вт
card,31,126,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/126/Контур/HPS/Электрика/Ток_L1
card,31,126,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/126/Контур/HPS/Электрика/Ток_L2
card,31,126,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/126/Контур/HPS/Электрика/Ток_L3
card,31,126,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/126/Контур/HPS/Электрика/Коэффициент_мощности
card,31,126,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/126/Контур/HPS/Энергия/Прямая_активная_кВтч
card,31,127,LED,Управление,Включено,/Теплица/Досветка/Карта/127/Контур/LED/Управление/Включено
card,31,127,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/127/Контур/LED/Управление/ШИМ_A
card,31,127,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/127/Контур/LED/Управление/ШИМ_B
card,31,127,LED,Мощность,Вт,/Теплица/Досветка/Карта/127/Контур/LED/Мощность/Вт
card,31,127,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/127/Контур/LED/Электрика/Ток_L1
card,31,127,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/127/Контур/LED/Электрика/Ток_L2
card,31,127,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/127/Контур/LED/Электрика/Ток_L3
card,31,127,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/127/Контур/LED/Электрика/Коэффициент_мощности
card,31,127,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/127/Контур/LED/Энергия/Прямая_активная_кВтч
card,31,127,HPS,Управление,Включено,/Теплица/Досветка/Карта/127/Контур/HPS/Управление/Включено
card,31,127,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/127/Контур/HPS/Управление/ШИМ
card,31,127,HPS,Мощность,Вт,/Теплица/Досветка/Карта/127/Контур/HPS/Мощность/Вт
card,31,127,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/127/Контур/HPS/Электрика/Ток_L1
card,31,127,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/127/Контур/HPS/Электрика/Ток_L2
card,31,127,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/127/Контур/HPS/Электрика/Ток_L3
card,31,127,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/127/Контур/HPS/Электрика/Коэффициент_мощности
card,31,127,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/127/Контур/HPS/Энергия/Прямая_активная_кВтч
card,31,128,LED,Управление,Включено,/Теплица/Досветка/Карта/128/Контур/LED/Управление/Включено
card,31,128,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/128/Контур/LED/Управление/ШИМ_A
card,31,128,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/128/Контур/LED/Управление/ШИМ_B
card,31,128,LED,Мощность,Вт,/Теплица/Досветка/Карта/128/Контур/LED/Мощность/Вт
card,31,128,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/128/Контур/LED/Электрика/Ток_L1
card,31,128,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/128/Контур/LED/Электрика/Ток_L2
card,31,128,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/128/Контур/LED/Электрика/Ток_L3
card,31,128,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/128/Контур/LED/Электрика/Коэффициент_мощности
card,31,128,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/128/Контур/LED/Энергия/Прямая_активная_кВтч
card,31,128,HPS,Управление,Включено,/Теплица/Досветка/Карта/128/Контур/HPS/Управление/Включено
card,31,128,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/128/Контур/HPS/Управление/ШИМ
card,31,128,HPS,Мощность,Вт,/Теплица/Досветка/Карта/128/Контур/HPS/Мощность/Вт
card,31,128,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/128/Контур/HPS/Электрика/Ток_L1
card,31,128,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/128/Контур/HPS/Электрика/Ток_L2
card,31,128,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/128/Контур/HPS/Электрика/Ток_L3
card,31,128,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/128/Контур/HPS/Электрика/Коэффициент_мощности
card,31,128,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/128/Контур/HPS/Энергия/Прямая_активная_кВтч
card,31,129,LED,Управление,Включено,/Теплица/Досветка/Карта/129/Контур/LED/Управление/Включено
card,31,129,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/129/Контур/LED/Управление/ШИМ_A
card,31,129,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/129/Контур/LED/Управление/ШИМ_B
card,31,129,LED,Мощность,Вт,/Теплица/Досветка/Карта/129/Контур/LED/Мощность/Вт
card,31,129,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/129/Контур/LED/Электрика/Ток_L1
card,31,129,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/129/Контур/LED/Электрика/Ток_L2
card,31,129,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/129/Контур/LED/Электрика/Ток_L3
card,31,129,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/129/Контур/LED/Электрика/Коэффициент_мощности
card,31,129,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/129/Контур/LED/Энергия/Прямая_активная_кВтч
card,31,129,HPS,Управление,Включено,/Теплица/Досветка/Карта/129/Контур/HPS/Управление/Включено
card,31,129,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/129/Контур/HPS/Управление/ШИМ
card,31,129,HPS,Мощность,Вт,/Теплица/Досветка/Карта/129/Контур/HPS/Мощность/Вт
card,31,129,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/129/Контур/HPS/Электрика/Ток_L1
card,31,129,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/129/Контур/HPS/Электрика/Ток_L2
card,31,129,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/129/Контур/HPS/Электрика/Ток_L3
card,31,129,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/129/Контур/HPS/Электрика/Коэффициент_мощности
card,31,129,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/129/Контур/HPS/Энергия/Прямая_активная_кВтч
card,31,130,LED,Управление,Включено,/Теплица/Досветка/Карта/130/Контур/LED/Управление/Включено
card,31,130,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/130/Контур/LED/Управление/ШИМ_A
card,31,130,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/130/Контур/LED/Управление/ШИМ_B
card,31,130,LED,Мощность,Вт,/Теплица/Досветка/Карта/130/Контур/LED/Мощность/Вт
card,31,130,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/130/Контур/LED/Электрика/Ток_L1
card,31,130,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/130/Контур/LED/Электрика/Ток_L2
card,31,130,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/130/Контур/LED/Электрика/Ток_L3
card,31,130,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/130/Контур/LED/Электрика/Коэффициент_мощности
card,31,130,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/130/Контур/LED/Энергия/Прямая_активная_кВтч
card,31,130,HPS,Управление,Включено,/Теплица/Досветка/Карта/130/Контур/HPS/Управление/Включено
card,31,130,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/130/Контур/HPS/Управление/ШИМ
card,31,130,HPS,Мощность,Вт,/Теплица/Досветка/Карта/130/Контур/HPS/Мощность/Вт
card,31,130,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/130/Контур/HPS/Электрика/Ток_L1
card,31,130,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/130/Контур/HPS/Электрика/Ток_L2
card,31,130,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/130/Контур/HPS/Электрика/Ток_L3
card,31,130,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/130/Контур/HPS/Электрика/Коэффициент_мощности
card,31,130,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/130/Контур/HPS/Энергия/Прямая_активная_кВтч
card,31,131,LED,Управление,Включено,/Теплица/Досветка/Карта/131/Контур/LED/Управление/Включено
card,31,131,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/131/Контур/LED/Управление/ШИМ_A
card,31,131,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/131/Контур/LED/Управление/ШИМ_B
card,31,131,LED,Мощность,Вт,/Теплица/Досветка/Карта/131/Контур/LED/Мощность/Вт
card,31,131,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/131/Контур/LED/Электрика/Ток_L1
card,31,131,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/131/Контур/LED/Электрика/Ток_L2
card,31,131,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/131/Контур/LED/Электрика/Ток_L3
card,31,131,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/131/Контур/LED/Электрика/Коэффициент_мощности
card,31,131,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/131/Контур/LED/Энергия/Прямая_активная_кВтч
card,31,131,HPS,Управление,Включено,/Теплица/Досветка/Карта/131/Контур/HPS/Управление/Включено
card,31,131,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/131/Контур/HPS/Управление/ШИМ
card,31,131,HPS,Мощность,Вт,/Теплица/Досветка/Карта/131/Контур/HPS/Мощность/Вт
card,31,131,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/131/Контур/HPS/Электрика/Ток_L1
card,31,131,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/131/Контур/HPS/Электрика/Ток_L2
card,31,131,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/131/Контур/HPS/Электрика/Ток_L3
card,31,131,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/131/Контур/HPS/Электрика/Коэффициент_мощности
card,31,131,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/131/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,32,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/32/Общее/Авто_режим
cabinet,32,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/32/Общее/Напряжение_L1
cabinet,32,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/32/Общее/Напряжение_L2
cabinet,32,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/32/Общее/Напряжение_L3
cabinet,32,,,Общее,Частота,/Теплица/Досветка/ЩД/32/Общее/Частота
cabinet,32,,,Общее,Освещённость,/Теплица/Досветка/ЩД/32/Общее/Освещённость
cabinet,32,,,Общее,Температура,/Теплица/Досветка/ЩД/32/Общее/Температура
cabinet,32,,,Общее,Влажность,/Теплица/Досветка/ЩД/32/Общее/Влажность
cabinet,32,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/32/Общее/ИБП_Состояние_батареи
cabinet,32,,,Общее,ИБП_Заряд_проц,/Теплица/Досветка/ЩД/32/Общее/ИБП_Заряд_проц
card,32,132,LED,Управление,Включено,/Теплица/Досветка/Карта/132/Контур/LED/Управление/Включено
card,32,132,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/132/Контур/LED/Управление/ШИМ_A
card,32,132,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/132/Контур/LED/Управление/ШИМ_B
card,32,132,LED,Мощность,Вт,/Теплица/Досветка/Карта/132/Контур/LED/Мощность/Вт
card,32,132,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/132/Контур/LED/Электрика/Ток_L1
card,32,132,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/132/Контур/LED/Электрика/Ток_L2
card,32,132,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/132/Контур/LED/Электрика/Ток_L3
card,32,132,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/132/Контур/LED/Электрика/Коэффициент_мощности
card,32,132,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/132/Контур/LED/Энергия/Прямая_активная_кВтч
card,32,132,HPS,Управление,Включено,/Теплица/Досветка/Карта/132/Контур/HPS/Управление/Включено
card,32,132,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/132/Контур/HPS/Управление/ШИМ
card,32,132,HPS,Мощность,Вт,/Теплица/Досветка/Карта/132/Контур/HPS/Мощность/Вт
card,32,132,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/132/Контур/HPS/Электрика/Ток_L1
card,32,132,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/132/Контур/HPS/Электрика/Ток_L2
card,32,132,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/132/Контур/HPS/Электрика/Ток_L3
card,32,132,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/132/Контур/HPS/Электрика/Коэффициент_мощности
card,32,132,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/132/Контур/HPS/Энергия/Прямая_активная_кВтч
card,32,133,LED,Управление,Включено,/Теплица/Досветка/Карта/133/Контур/LED/Управление/Включено
card,32,133,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/133/Контур/LED/Управление/ШИМ_A
card,32,133,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/133/Контур/LED/Управление/ШИМ_B
card,32,133,LED,Мощность,Вт,/Теплица/Досветка/Карта/133/Контур/LED/Мощность/Вт
card,32,133,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/133/Контур/LED/Электрика/Ток_L1
card,32,133,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/133/Контур/LED/Электрика/Ток_L2
card,32,133,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/133/Контур/LED/Электрика/Ток_L3
card,32,133,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/133/Контур/LED/Электрика/Коэффициент_мощности
card,32,133,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/133/Контур/LED/Энергия/Прямая_активная_кВтч
card,32,133,HPS,Управление,Включено,/Теплица/Досветка/Карта/133/Контур/HPS/Управление/Включено
card,32,133,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/133/Контур/HPS/Управление/ШИМ
card,32,133,HPS,Мощность,Вт,/Теплица/Досветка/Карта/133/Контур/HPS/Мощность/Вт
card,32,133,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/133/Контур/HPS/Электрика/Ток_L1
card,32,133,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/133/Контур/HPS/Электрика/Ток_L2
card,32,133,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/133/Контур/HPS/Электрика/Ток_L3
card,32,133,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/133/Контур/HPS/Электрика/Коэффициент_мощности
card,32,133,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/133/Контур/HPS/Энергия/Прямая_активная_кВтч
card,32,134,LED,Управление,Включено,/Теплица/Досветка/Карта/134/Контур/LED/Управление/Включено
card,32,134,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/134/Контур/LED/Управление/ШИМ_A
card,32,134,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/134/Контур/LED/Управление/ШИМ_B
card,32,134,LED,Мощность,Вт,/Теплица/Досветка/Карта/134/Контур/LED/Мощность/Вт
card,32,134,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/134/Контур/LED/Электрика/Ток_L1
card,32,134,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/134/Контур/LED/Электрика/Ток_L2
card,32,134,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/134/Контур/LED/Электрика/Ток_L3
card,32,134,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/134/Контур/LED/Электрика/Коэффициент_мощности
card,32,134,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/134/Контур/LED/Энергия/Прямая_активная_кВтч
card,32,134,HPS,Управление,Включено,/Теплица/Досветка/Карта/134/Контур/HPS/Управление/Включено
card,32,134,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/134/Контур/HPS/Управление/ШИМ
card,32,134,HPS,Мощность,Вт,/Теплица/Досветка/Карта/134/Контур/HPS/Мощность/Вт
card,32,134,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/134/Контур/HPS/Электрика/Ток_L1
card,32,134,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/134/Контур/HPS/Электрика/Ток_L2
card,32,134,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/134/Контур/HPS/Электрика/Ток_L3
card,32,134,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/134/Контур/HPS/Электрика/Коэффициент_мощности
card,32,134,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/134/Контур/HPS/Энергия/Прямая_активная_кВтч
card,32,135,LED,Управление,Включено,/Теплица/Досветка/Карта/135/Контур/LED/Управление/Включено
card,32,135,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/135/Контур/LED/Управление/ШИМ_A
card,32,135,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/135/Контур/LED/Управление/ШИМ_B
card,32,135,LED,Мощность,Вт,/Теплица/Досветка/Карта/135/Контур/LED/Мощность/Вт
card,32,135,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/135/Контур/LED/Электрика/Ток_L1
card,32,135,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/135/Контур/LED/Электрика/Ток_L2
card,32,135,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/135/Контур/LED/Электрика/Ток_L3
card,32,135,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/135/Контур/LED/Электрика/Коэффициент_мощности
card,32,135,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/135/Контур/LED/Энергия/Прямая_активная_кВтч
card,32,135,HPS,Управление,Включено,/Теплица/Досветка/Карта/135/Контур/HPS/Управление/Включено
card,32,135,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/135/Контур/HPS/Управление/ШИМ
card,32,135,HPS,Мощность,Вт,/Теплица/Досветка/Карта/135/Контур/HPS/Мощность/Вт
card,32,135,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/135/Контур/HPS/Электрика/Ток_L1
card,32,135,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/135/Контур/HPS/Электрика/Ток_L2
card,32,135,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/135/Контур/HPS/Электрика/Ток_L3
card,32,135,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/135/Контур/HPS/Электрика/Коэффициент_мощности
card,32,135,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/135/Контур/HPS/Энергия/Прямая_активная_кВтч
card,32,136,LED,Управление,Включено,/Теплица/Досветка/Карта/136/Контур/LED/Управление/Включено
card,32,136,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/136/Контур/LED/Управление/ШИМ_A
card,32,136,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/136/Контур/LED/Управление/ШИМ_B
card,32,136,LED,Мощность,Вт,/Теплица/Досветка/Карта/136/Контур/LED/Мощность/Вт
card,32,136,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/136/Контур/LED/Электрика/Ток_L1
card,32,136,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/136/Контур/LED/Электрика/Ток_L2
card,32,136,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/136/Контур/LED/Электрика/Ток_L3
card,32,136,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/136/Контур/LED/Электрика/Коэффициент_мощности
card,32,136,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/136/Контур/LED/Энергия/Прямая_активная_кВтч
card,32,136,HPS,Управление,Включено,/Теплица/Досветка/Карта/136/Контур/HPS/Управление/Включено
card,32,136,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/136/Контур/HPS/Управление/ШИМ
card,32,136,HPS,Мощность,Вт,/Теплица/Досветка/Карта/136/Контур/HPS/Мощность/Вт
card,32,136,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/136/Контур/HPS/Электрика/Ток_L1
card,32,136,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/136/Контур/HPS/Электрика/Ток_L2
